1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,,BOX,Celltekk Power Series Floor Display 224ct,Celltekk,,Celltekk,224,BOX,,1179.00,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,643985607002,BOX,Double Stacked Bitez D9+THC-A 2000mg Gummies 2pk 6,Double Stacked Bitez,,Double Stacked Bitez,60,BOX,,125.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,740111141390,BOX,Double Stacked Bitez D9+THC-A 2000mg Gummies 2pk 6,Double Stacked Bitez,,Double Stacked Bitez,60,BOX,,125.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,850067312857,BOX,Chapo Double Stacks THC-P+D9+D8 60000mg Gummies 2p,Chapo,,Chapo,30,BOX,,62.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,850074821762,BOX,Chapo Double Stacks THC-P+D9+D8 60000mg Gummies 2p,Chapo,,Chapo,30,BOX,,62.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810121209622,ECH,Mellow Fellow Delta-8 2g Disposables *PP$19.99* (A,Mellow Fellow,,Mellow Fellow,1,ECH,,9.50,6
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810167760705,ECH,Mellow Fellow Delta-8 2g Disposables *PP$19.99* (W,Mellow Fellow,,Mellow Fellow,1,ECH,,9.50,6
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810121206560,ECH,Mellow Fellow Delta-8 2g Disposables *PP$19.99* (P,Mellow Fellow,,Mellow Fellow,1,ECH,,9.50,6
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810121200483,ECH,Mellow Fellow Delta-8 1g Cartridges *PP$9.99* (BLU,Mellow Fellow,,Mellow Fellow,1,ECH,,4.50,6
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810121206935,ECH,Mellow Fellow Delta-8 1g Cartridges *PP$9.99* (SOU,Mellow Fellow,,Mellow Fellow,1,ECH,,4.50,6
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810121200537,ECH,Mellow Fellow Delta-8 1g Cartridges *PP$9.99* (ZKI,Mellow Fellow,,Mellow Fellow,1,ECH,,4.50,6
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,726597634427,ECH,Faded THC-P + CB9A 2.5ml Disposable (HOLY GRAIL KU,Faded,,Faded,1,ECH,,6.99,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,726597634380,ECH,Faded THC-P + CB9A 2.5ml Disposable (RED POP),Faded,,Faded,1,ECH,,6.99,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,726597634335,ECH,Faded THC-P + CB9A 2.5ml Disposable (BLUCIFER),Faded,,Faded,1,ECH,,6.99,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,628964875818,ECH,Flying Horse Wild N' Black Edition 3N1 9g Disposab,Flying Horse,,Flying Horse,1,ECH,,16.50,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,628978548364,ECH,Flying Horse Wild N' Black Edition 3N1 9g Disposab,Flying Horse,,Flying Horse,1,ECH,,16.50,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,628963748199,ECH,Flying Horse Wild N' Black Edition 3N1 9g Disposab,Flying Horse,,Flying Horse,1,ECH,,16.50,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,850062012844,ECH,Half Bak'd Sumo Rosin Blend 5g Disposable (BUTTER,Half Bak'd,,Half Bak'd,1,ECH,,15.75,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768631,ECH,Muha Meds Live Resin THC-P/HHC-P/HHC 3.5G Disposab,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768594,ECH,Muha Meds Live Resin THC-P/HHC-P/HHC 3.5G Disposab,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768600,ECH,Muha Meds Live Resin THC-P/HHC-P/HHC 3.5G Disposab,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768396,ECH,Muha Meds THCA Melted Diamonds 3.5g Disposable (RU,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768389,ECH,Muha Meds THCA Melted Diamonds 3.5g Disposable (SO,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768624,ECH,Muha Meds Live Resin THC-P/HHC-P/HHC 3.5G Disposab,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768617,ECH,Muha Meds Live Resin THC-P/HHC-P/HHC 3.5G Disposab,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768402,ECH,Muha Meds THCA Melted Diamonds 3.5g Disposable (KE,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768426,ECH,Muha Meds THCA Melted Diamonds 3.5g Disposable (SU,Muha Meds,,Muha Meds,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,648564768419,ECH,Muha Meds THCA Melted Diamonds 3.5g Disposable (BL,Muha Meds,,Muha Meds,1,ECH,,14.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,713310635250,ECH,Cereal Labs Baked Blend Live Resin 3G Disposable (,Cereal Labs,,Cereal Labs,1,ECH,,13.50,3
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,713310635137,ECH,Cereal Labs Baked Blend Live Resin 3G Disposable (,Cereal Labs,,Cereal Labs,1,ECH,,13.50,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,713310635113,ECH,Cereal Labs Baked Blend Live Resin 3G Disposable (,Cereal Labs,,Cereal Labs,1,ECH,,13.50,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,713310635151,ECH,Cereal Labs Baked Blend Live Resin 3G Disposable (,Cereal Labs,,Cereal Labs,1,ECH,,13.50,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,713310635212,ECH,Cereal Labs Baked Blend Live Resin 3G Disposable (,Cereal Labs,,Cereal Labs,1,ECH,,13.50,3
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,713310635199,ECH,Cereal Labs Baked Blend Live Resin 3G Disposable (,Cereal Labs,,Cereal Labs,1,ECH,,13.50,3
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,850062012905,ECH,Half Bak'd Sumo Rosin Blend 5g Disposable (CHEMDOG,Half Bak'd,,Half Bak'd,1,ECH,,15.75,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,840352535351,ECH,Geek THC Pulse X THCA Sugar VVS 7.5g Disposable (S,Geek THC,,Geek THC,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,840352535375,ECH,Geek THC Pulse X THCA Sugar VVS 7.5g Disposable (S,Geek THC,,Geek THC,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,840352535320,ECH,Geek THC Pulse X THCA Sugar VVS 7.5g Disposable (F,Geek THC,,Geek THC,1,ECH,,14.00,5
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,6977782240624,BOX,Yocan Kodo Pro New Colors Battery 20CT,Yocan,,Yocan,20,BOX,,99.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,787188890653,BOX,Hard Steel Male Enhancement 24ct,Hard Steel,,Hard Steel,24,BOX,,36.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,9555755800036,BOX,Vip Royal Honey 12ct,Vip Royal,,Vip Royal,12,BOX,,6.00,3
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,720707207198,BOX,Pink Pussycat Female Enhancement Honey 24ct,Pink Pussycat,,Pink Pussycat,24,BOX,,14.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,641684157712,BOX,Rhino Vip Chocolate Sexual Ehancement For Men 12ct,Rhino,,Rhino,12,BOX,,21.99,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,793573966698,BOX,Swag Male Enhancement 1Pk 24ct,Swag,,Swag,24,BOX,,28.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,601577513810,BOX,Red Mamba Extreme 500k Single Male Enhancement 24c,Red Mamba,,Red Mamba,24,BOX,,38.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,792138338284,BOX,VIP Royal Premium Platinum 10000K Single Male Enha,Vip Royal,,Vip Royal,24,BOX,,24.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,761483668308,BOX,Rhino 69 500000K Trio Male Enhancement 10ct,Rhino,,Rhino,10,BOX,,36.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,10853168006486,BOX,Addall XR 12ct,Addall,,Addall,12,BOX,,36.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,312547113687,BOX,Visine Red Hydrating Comfort + Irritation Relief 1,Visine,,Visine,12,BOX,,34.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,204040410007,ECH,Jewelry Scale Blue4-1000 0.1,Jewelry Scale,,Jewelry Scale,1,ECH,,3.00,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,204040710008,ECH,Jewelry Scale Blue7-1000 0.1,Jewelry Scale,,Jewelry Scale,1,ECH,,3.49,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,204040701006,ECH,Jewelry Scale Red7-100 0.01,Jewelry Scale,,Jewelry Scale,1,ECH,,4.50,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,204040501002,ECH,Jewelry Scale Red5-100 0.01,Jewelry Scale,,Jewelry Scale,1,ECH,,4.50,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,204040610001,ECH,Jewelry Scale Blue6-1000 0.1,Jewelry Scale,,Jewelry Scale,1,ECH,,3.49,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,204041101003,ECH,Jewelry Scale Red11-100 0.01,Jewelry Scale,,Jewelry Scale,1,ECH,,6.75,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,204040101004,ECH,Jewelry Scale Red1-100 0.01,Jewelry Scale,,Jewelry Scale,1,ECH,,5.49,2
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,60000000134719,ECH,Chapstick Mix Assorted 72ct Jar,Chapstick,,Chapstick,72,ECH,,87.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,3641774102445,ECH,IDGAF Small 3D Metal Rolling Tray w/ Lid - Design,IDGAF,,IDGAF,1,ECH,,2.99,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,3641774102452,ECH,IDGAF Small 3D Metal Rolling Tray w/ Lid - Design,IDGAF,,IDGAF,1,ECH,,2.99,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,FG414M,BOX,4 Part Medium Grinder 50mm 6ct Aluminum,4 Part,,4 Part,6,BOX,,13.75,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,780348279763,ECH,IDGAF Medium Metal Rolling Tray w/ Lid - Design C,IDGAF,,IDGAF,1,ECH,,3.75,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,780348279756,ECH,IDGAF Medium Metal Rolling Tray w/ Lid - Design B,IDGAF,,IDGAF,1,ECH,,3.75,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,10853195000495,BOX,Eagle Mini Angle Torch 20ct - Neon,Eagle,,Eagle,20,BOX,,26.99,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,10853195000884,BOX,"Eagle 7"" Pen Torch 12Ct - Translucent",Eagle,,Eagle,12,BOX,,32.99,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,10811490312514,BOX,Special Blue MIni Clear Torch Lighters 20ct,Special Blue,,Special Blue,20,BOX,,31.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,10853195000983,BOX,Eagle Side Torch 15ct - Neon,Eagle,,Eagle,15,BOX,,32.99,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,853195002386,BOX,"Eagle 4"" Side Torch 15ct - Mossy Oak Break Up",Eagle,,Eagle,15,BOX,,35.99,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,454325615331,ECH,Jamaican Ashtray Design #8,Jamaican,,Jamaican,1,ECH,,4.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,454325615423,ECH,Skeleton Ashtray Design #1,Skeleton,,Skeleton,1,ECH,,4.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810171025531,ECH,Skeleton Ashtray (2878),Skeleton,,Skeleton,1,ECH,,6.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,GR131,BOX,Crushers Leather Grip 63mm Grinder 6ct,Crushers,,Crushers,6,BOX,,38.75,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,737488033304,BOX,Stardust Premium 4 Part 63mm Grinder 6ct - Bob Mar,Stardust,,Stardust,6,BOX,,34.50,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,796603865466,BOX,Butt Bucket Ashtray 12ct - Glow In The Dark,Butt Bucket,,Butt Bucket,12,BOX,,14.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,,OTH,Discount,Discount,,Discount,1,OTH,,-250.00,1
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810168275895,BOX,Torch High Potency Delta-9 60mg Seltzer 4pk (TROPI,Torch,,Torch,1,BOX,,14.50,12
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810168273006,BOX,Torch High Potency Delta-9 60mg Seltzer 4pk (BLUE,Torch,,Torch,1,BOX,,14.50,12
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810168273044,BOX,Torch High Potency Delta-9 60mg Seltzer 4pk (BLACK,Torch,,Torch,1,BOX,,14.50,12
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810168275918,BOX,Torch High Potency Delta-9 60mg Seltzer 4pk (PINEA,Torch,,Torch,1,BOX,,14.50,12
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810168275871,BOX,Torch High Potency Delta-9 60mg Seltzer 4pk (CHERR,Torch,,Torch,1,BOX,,14.50,12
1B,1/16/2026,Invoice,10074740,Distributor,Hoosier Wholesale Distributors,,,,US,,,,Other,OTP,N/A,,IL,810168273020,BOX,Torch High Potency Delta-9 60mg Seltzer 4pk (RASPB,Torch,,Torch,1,BOX,,14.50,12
